2230.6800	411.06	1.15	0.06	-9.36	-0.05	0.01	0	1	0	1.0
2230.7110	411.09	0.97	0.05	-9.38	-0.28	-0.07	0	1	0	1.0
2230.7420	411.12	0.92	0.03	-9.39	-0.51	-0.14	0	1	0	1.0
2230.7730	411.16	1.27	0.03	-9.40	-0.24	-0.12	0	1	0	1.0
2230.8040	411.22	1.98	0.04	-9.38	0.33	-0.02	0	1	0	1.0
2230.8350	411.28	2.08	0.05	-9.37	0.47	0.03	0	1	0	1.0
2230.8660	411.33	1.74	0.06	-9.37	0.17	-0.00	0	1	0	1.0
2230.8970	411.38	1.49	0.06	-9.37	-0.25	-0.06	0	1	0	1.0
2230.9280	411.43	1.62	0.06	-9.36	0.20	0.02	0	1	0	1.0
2230.9590	411.49	1.65	0.07	-9.36	0.25	0.05	0	1	0	1.0
2230.9900	411.53	1.54	0.07	-9.36	0.37	0.08	0	1	0	1.0
2231.0210	411.57	1.06	0.06	-9.36	-0.31	-0.03	0	1	0	1.0
2231.0520	411.60	0.88	0.05	-9.37	-0.63	-0.10	0	1	0	1.0
2231.0830	411.63	0.99	0.05	-9.38	-0.24	-0.05	0	1	0	1.0
2231.1140	411.66	1.00	0.04	-9.39	-0.26	-0.08	0	1	0	1.0
2231.1450	411.69	1.05	0.03	-9.40	-0.26	-0.11	0	1	0	1.0
2231.1760	411.74	1.77	0.03	-9.39	0.43	-0.02	0	1	0	1.0
2231.2070	411.80	2.12	0.04	-9.38	0.31	-0.03	0	1	0	1.0
2231.2380	411.87	2.00	0.06	-9.37	0.07	-0.04	0	1	0	1.0
2231.2690	411.93	1.91	0.06	-9.37	0.07	-0.02	0	1	0	1.0
2231.3000	411.99	2.03	0.06	-9.36	0.30	0.02	0	1	0	1.0
2231.3310	412.05	1.93	0.07	-9.35	0.21	0.03	0	1	0	1.0
2231.3620	412.10	1.47	0.07	-9.35	-0.24	-0.03	0	1	0	1.0
2231.3930	412.15	1.36	0.07	-9.36	-0.19	-0.02	0	1	0	1.0
2231.4240	412.18	1.21	0.06	-9.37	-0.11	-0.02	0	1	0	1.0
2231.4550	412.22	1.20	0.05	-9.37	-0.07	-0.02	0	1	0	1.0
2231.4860	412.26	1.28	0.04	-9.38	-0.22	-0.08	0	1	0	1.0
2231.5170	412.30	1.51	0.04	-9.39	-0.00	-0.06	0	1	0	1.0
2231.5480	412.36	2.09	0.05	-9.38	0.49	0.01	0	1	0	1.0
2231.5790	412.42	2.12	0.05	-9.37	0.30	-0.01	0	1	0	1.0
